Mach_bin,CL_bin,Frequency
0.6198979591836734,0.4857142857142857,0.0
0.6198979591836734,0.48857142857142855,0.0
0.6198979591836734,0.49142857142857144,0.0
0.6198979591836734,0.4942857142857143,0.0
0.6198979591836734,0.4971428571428571,0.0
0.6198979591836734,0.5,0.0
0.6198979591836734,0.5028571428571429,0.0
0.6198979591836734,0.5057142857142857,0.0
0.6198979591836734,0.5085714285714286,0.0
0.6198979591836734,0.5114285714285715,0.0
0.6198979591836734,0.5142857142857142,0.0
0.6198979591836734,0.5171428571428571,0.0
0.6198979591836734,0.52,0.0
0.6198979591836734,0.5228571428571428,0.0
0.6198979591836734,0.5257142857142857,0.0
0.6198979591836734,0.5285714285714286,1.0
0.6198979591836734,0.5314285714285714,0.0
0.6198979591836734,0.5342857142857143,0.0
0.6198979591836734,0.5371428571428571,0.0
0.6198979591836734,0.5399999999999999,0.0
0.6198979591836734,0.5428571428571428,0.0
0.6198979591836734,0.5457142857142857,0.0
0.6198979591836734,0.5485714285714285,0.0
0.6198979591836734,0.5514285714285714,2.0
0.6198979591836734,0.5542857142857143,2.0
0.6198979591836734,0.5571428571428572,1.0
0.6198979591836734,0.5599999999999999,0.0
0.6198979591836734,0.5628571428571428,0.0
0.6198979591836734,0.5657142857142856,1.0
0.6198979591836734,0.5685714285714285,1.0
0.6198979591836734,0.5714285714285714,2.0
0.6198979591836734,0.5742857142857143,1.0
0.6198979591836734,0.5771428571428571,2.0
0.6261224489795918,0.44,0.0
0.6261224489795918,0.44285714285714284,0.0
0.6261224489795918,0.44571428571428573,0.0
0.6261224489795918,0.44857142857142857,0.0
